day,daytype,term,p_5,p_ave,p_95,t1,t2,t3,t4,p_lo,p_hi,yday
2019-05-02,Weekday,Spring,413.504,481.22583157894735,524.264,5.7500060477129775,15.388365451476268,22.921484553276024,23.9999563896695,435.2747306425482,519.7126182511416,122
2019-05-03,Weekday,Spring,420.88800000000003,476.3577473684211,513.188,5.500005962375262,14.414047170477584,21.443626835886914,23.995246170415424,442.57796329010415,505.4480946573327,123
2019-05-04,Weekend,Spring,408.70439999999996,444.4779368421051,484.7596,7.6322908331981205,0.11999999999999833,23.51650873166247,23.490486868473752,430.2991594185906,451.3461573680651,124
2019-05-05,Weekend,Spring,409.812,443.5271263157895,476.268,6.857887185380925,0.120000000000001,23.566991615446245,23.70394742023656,430.51490967166933,448.9655170031543,125
2019-05-06,Weekday,Spring,406.12,477.58934736842104,516.88,8.068405878017064,9.560743415027291,22.9850972038646,23.999999999999996,427.78224489480175,508.38143396013123,126
2019-05-07,Weekday,Spring,417.196,475.88089473684215,509.496,6.249998732036479,10.019646359937415,23.123106160034247,23.999973254656084,436.5951182708059,497.145240280029,127
2019-05-08,Weekday,Spring,419.78040000000004,477.55048421052635,509.496,6.2862403598072225,10.418806468859163,23.10045821164521,23.999999999999687,437.3153258536001,500.2298039216652,128
2019-05-09,Weekday,Spring,427.1644,486.33355789473677,524.2639999999999,6.00000025119812,11.2189507123922,19.98698348794331,23.99999999978823,446.57702290720084,516.8952459987152,129
2019-05-10,Weekday,Spring,417.196,461.30436842105263,491.036,6.034692249536706,9.958159098713816,23.22013163990928,23.999999999999996,433.15148572345436,475.9870000157175,130
2019-05-11,Weekend,Spring,406.12,445.90836842105256,479.96,7.905487670625227,7.524109265659419,12.250000065230788,15.758193851145721,454.54018333009014,421.3027898133129,131
2019-05-12,Weekend,Spring,401.3204,438.64846315789475,472.576,7.952094591123136,6.7165176598570575,13.249999784279455,16.677274484636357,446.2326715861972,420.91665716142927,132
2019-05-13,Weekday,Spring,413.504,456.40892631578936,483.65199999999993,6.160651387778001,10.022204206151255,23.16693996932311,23.999999999999893,429.1788070528026,470.9430000119217,133
2019-05-14,Weekday,Spring,409.812,465.73892553191484,505.804,5.999998729509875,10.679390571016452,22.988368146721108,23.999997939360053,426.0672139006032,487.8050168294191,134
2019-05-15,Weekday,Spring,430.8564,485.7871052631579,531.6479999999999,6.8504534671884425,11.612769867089515,16.953402169989886,23.999999999999996,449.4519561679953,526.1979047741526,135
2019-05-16,Weekday,Spring,420.88800000000003,481.08703157894746,516.88,6.273661629052588,10.501341198516295,22.736297633370498,23.999999999999996,436.1094035406233,507.41925000248074,136
2019-05-17,Weekday,Spring,428.27200000000005,460.5284210526314,483.652,9.33442361488353,9.364591625110817,22.871648407585802,23.999999942027298,443.66083726230136,472.16562891698555,137
2019-05-18,Weekend,Summer,405.01239999999996,432.8409473684211,454.116,9.998815036406736,18.750019650458007,22.748987193630587,23.99959670705583,424.4956486600747,446.5067335699982,138
2019-05-19,Weekend,Summer,380.27599999999995,418.78938947368425,447.8396,7.566318792117988,5.7497033839558584,17.651515195477618,17.702891422501438,426.05671264670843,408.79706824212843,139
2019-05-20,Weekday,Summer,395.044,437.2500947368422,465.192,5.750002918563083,9.51128552566754,23.194881401957193,23.998837745410317,410.56713328375616,450.29107908795373,140
2019-05-21,Weekday,Summer,391.352,442.5807157894739,473.6836,5.750000950898,10.806994347875595,22.66422331500977,23.999999991649673,411.070323880114,460.8387409840145,141
2019-05-22,Weekday,Summer,395.044,431.18785263157895,465.192,12.742364968252268,16.249998829448053,23.04022788428242,23.970416582939233,416.8476544598727,454.55005993759534,142
2019-05-23,Weekday,Summer,393.9364,421.74298947368413,443.0400000000001,8.372857705556783,8.584579897779594,23.597385426361452,23.979413460730736,409.1407272727277,428.70273333333336,143
2019-05-24,Weekday,Summer,387.65999999999997,418.6727999999999,439.34800000000007,7.3657863157605235,7.186382418683685,23.75679175281695,23.973896488978212,405.7380797916842,424.3562845792649,144
2019-05-25,Weekend,Summer,375.4764,402.4597052631579,428.27200000000005,7.91748426394742,4.375024966159989,17.73292786932369,15.4589952922917,413.06804033207595,387.22726469442154,145
2019-05-26,Weekend,Summer,372.89200000000005,405.00797894736854,425.6876,6.57288666102505,6.6190022529697305,13.890854173309188,14.092610624695533,410.38,393.0562068965212,146
