day,daytype,term,p_5,p_ave,p_95,t1,t2,t3,t4,p_lo,p_hi,yday
2019-03-10,Weekend,Spring,110.59200000000001,154.26672527472527,186.62400000000002,6.910130722730661,9.986337089863222,21.670972646330473,22.802910048311205,114.43200003363114,180.15319150074575,69
2019-03-11,Weekday,Spring,110.59200000000001,173.74083157894734,228.09599999999998,5.758011974072575,10.37830249915256,18.640617065292766,23.99999999999971,115.20126108311163,220.1367272895639,70
2019-03-12,Weekday,Spring,117.50399999999999,178.6206315789474,235.00799999999998,6.0960907780843785,9.933531745885945,17.883491721092597,23.999999999999996,117.98955374162257,229.39199999648352,71
2019-03-13,Weekday,Spring,110.59200000000001,176.50664210526318,228.09599999999998,5.893396769975458,10.055347794117328,18.88223286094749,23.999999999997016,115.42210328631877,223.15885714812995,72
2019-03-14,Weekday,Spring,110.59200000000001,176.5294315789474,235.00799999999998,6.147064563503999,9.780463313584468,17.362148907541144,23.999999999999996,117.55160927082377,227.69466665823737,73
2019-03-15,Weekday,Spring,115.43039999999999,168.28901052631576,221.18400000000003,5.982526045592762,9.717320261567211,17.022574499553638,23.99999999999934,118.15841586532356,212.19839999182156,74
2019-03-16,Weekend,Spring,110.59200000000001,152.06399999999996,179.71200000000002,6.007575765983828,8.382867123778661,21.476373626456407,23.218253967293364,113.66400001380866,173.8633846174391,75
2019-03-17,Weekend,Spring,110.59200000000001,154.24673684210524,186.62400000000002,6.380303032298043,8.21033057700265,21.902813852904835,22.519047619022615,116.8127999979737,176.44450908989683,76
2019-03-18,Weekday,Spring,110.59200000000001,173.52633684210522,228.09599999999998,5.903252687395746,10.499999308648619,17.84841895453601,23.998188399992795,115.10781788791982,224.1782945401473,77
2019-03-19,Weekday,Spring,115.43039999999999,177.55513684210533,235.00799999999998,5.923334844214523,10.194282945807695,18.09420853221108,23.999999999999996,116.30663720797864,228.31200000752108,78
2019-03-20,Weekday,Spring,110.59200000000001,174.0282526315789,228.09599999999998,5.954631131503044,9.982075868650064,18.48391810256832,23.999999999999844,115.30919430809296,220.37082352761232,79
2019-03-21,Weekday,Spring,115.43039999999999,173.3820631578947,228.09599999999998,6.046892838131833,9.892073387450004,17.626434878276683,23.999999999999993,118.15710234377822,220.29212901215823,80
2019-03-22,Weekday,Spring,110.59200000000001,167.19764210526313,221.18400000000003,5.935357429454875,10.178516320683247,16.26781277618021,23.999999999999996,117.925188301059,214.82496001970952,81
2019-03-23,Weekend,Spring,110.59200000000001,144.19438947368423,165.888,7.006931567032706,0.290209274978535,21.94065753162338,22.51643788872076,113.83657575816687,161.5941016944952,82
2019-03-24,Weekend,Spring,110.59200000000001,143.4791578947369,165.888,6.980829009167824,7.219086568915243,22.04014645924337,22.31197020520097,113.73381818181845,160.58973333333333,83
2019-03-25,Weekday,Spring,110.59200000000001,155.11983157894736,193.53599999999997,6.277525773382485,8.431875172629066,17.619328742680544,23.999999999999996,116.16109711895267,184.94270269859604,84
2019-03-26,Weekday,Spring,110.59200000000001,153.88294736842104,186.62400000000002,6.507452691832669,8.048218029248625,19.494259595103106,23.999999999999915,114.59042156097325,179.09760001507547,85
2019-03-27,Weekday,Spring,110.59200000000001,156.78287368421047,193.53599999999997,6.275211246734072,8.648809524171897,18.693193748100274,23.99999999999985,116.50789262157252,185.41440000130112,86
2019-03-28,Weekday,Spring,110.59200000000001,153.6646736842105,179.71200000000002,6.3830561424237375,8.020270269431201,20.244278225153515,23.710387180342746,116.44061565580942,176.2560000026689,87
2019-03-29,Weekday,Spring,110.59200000000001,118.9552,124.416,5.249999150860231,9.66863211941875,18.921108020095062,23.9991785275982,113.46786804544948,122.7686012013721,88
2019-03-30,Weekend,Spring,110.59200000000001,145.09325531914897,165.888,6.906072545925817,7.351197320189803,21.85475095476765,22.566950592572493,114.02837499902658,163.2556140344306,89
2019-03-31,Weekend,Spring,110.59200000000001,146.95621052631577,172.8,7.009394464353439,7.217940289146994,22.228319618995304,22.116780719054237,115.47333308992751,165.32087588398252,90
2019-04-01,Weekday,Spring,110.59200000000001,170.585347368421,221.18400000000003,5.88609761388657,10.216295417160282,19.077399192433873,23.999999999999996,112.66948316422332,214.65600000404862,91
2019-04-02,Weekday,Spring,117.50399999999999,178.47511578947373,235.00799999999998,6.021357251834784,10.026315789978833,18.163095434971115,23.999999999999996,118.94545982840218,227.2320000023261,92
2019-04-03,Weekday,Spring,110.59200000000001,176.36513684210527,235.00799999999998,6.06094158203734,10.159574469615269,17.313946405160287,23.99999999999999,118.44320101247101,228.09600000820421,93
2019-04-04,Weekday,Spring,117.50399999999999,177.16547368421053,235.00799999999998,6.092119230365903,10.042196643221772,17.94130384548418,23.999999999999996,118.96542149530046,226.0892903161643,94
2019-04-05,Weekday,Spring,117.50399999999999,169.16210526315786,221.18400000000003,6.106418489693394,9.962779158463253,16.344551719096092,23.999999999999996,120.89994317691516,215.3353846333227,95
2019-04-06,Weekend,Spring,117.50399999999999,154.02981052631574,179.71200000000002,6.730286738853626,7.840323704906966,21.946404950930493,22.517281106014998,119.28774192903474,174.5302857097921,96
